"time","surv"
16.5500000000001,0.00659401652434155
16.6000000000001,0.00498251051186699
16.6500000000001,0.00356345910987812
16.7000000000001,0.00356345910987812
16.7500000000001,0.00356345910987812
16.8000000000001,0.00356345910987812
16.8500000000001,0.00356345910987812
16.9000000000001,0.00356345910987812
16.9500000000001,0.00356345910987812
17.0000000000001,0.00356345910987812
17.0500000000001,0.00356345910987812
17.1000000000001,0.00356345910987812
17.1500000000001,0.00356345910987812
17.2000000000001,0.00356345910987812
17.2500000000001,0.00356345910987812
17.3000000000001,0.00356345910987812
17.3500000000001,0.00356345910987812
17.4000000000001,0.00356345910987812
17.4500000000001,0.00356345910987812
17.5000000000001,0.00356345910987812
17.5500000000001,0.00356345910987812
17.6000000000001,0.00356345910987812
17.6500000000001,0.00356345910987812
17.7000000000001,0.00356345910987812
17.7500000000001,0.00356345910987812
17.8000000000001,0.00356345910987812
17.8500000000001,0.00356345910987812
